Keyword,Title,Published Date,Url,Abstract
oncology,Vocal fold leukoplakia recurrence risk model,2024-01-02,https://www.nature.com/articles/s41598-023-50691-3,"The paper aims to define the variables that elevate the risk of VFL recurrence after adequate primary treatment, and to present the Recurrence Risk Model with practical conclusions to handle pVFL and rVFL. Out of 207 patients with primary vocal fold leukoplakia (pVFL), in 41 (19.8%) recurrent VFL (rVFL) was diagnosed. All patients were assessed by using a trans-nasal flexible video-endoscope using white light, and NBI. The primary measure of our study was to investigate whether morphological features of pVFL in WL, vascular pattern in NBI, and primary histological findings could predict VFL recurrence. To create a model of risk factors, two methods were used: logistic regression and a conditional inference decision tree. The study showed smoking was the factor that significantly and most strongly increased the likelihood of rVFL, as well as the older age groups have a greater odds of rVFL. Types IV, V and VI, according to Ni 2019 classification, were associated with a significantly higher risk of rVFL. The algorithm combining patients’ dependent variables and the combination of two classifications improves the predictive value of the presented VFL Recurrence Risk Model."
oncology,Whole‑exome sequencing reveals Lewis lung carcinoma is a hypermutated Kras/Nras–mutant cancer with extensive regional mutation clusters in its genome,2024-01-02,https://www.nature.com/articles/s41598-023-50703-2,"Lewis lung carcinoma (LLC), as a widely used preclinical cancer model, has still not been genetically and genomically characterized. Here, we performed a whole–exome sequencing analysis on the LLC cell line to elucidate its molecular characteristics and etiologies. Our data showed that LLC originated from a male mouse belonging to C57BL/6L (a transitional strain between C57BL/6J and C57BL/6N) and contains substantial somatic SNV and InDel mutations (> 20,000). Extensive regional mutation clusters are present in its genome, which were caused mainly by the mutational processes underlying the SBS1, SBS5, SBS15, SBS17a, and SBS21 signatures during frequent structural rearrangements. Thirty three deleterious mutations are present in 30 cancer genes including Kras, Nras, Trp53, Dcc, and Cacna1d. Cdkn2a and Cdkn2b are biallelically deleted from the genome. Five pathways (RTK/RAS, p53, cell cycle, TGFB, and Hippo) are oncogenically deregulated or affected. The major mutational processes in LLC include chromosomal instability, exposure to metabolic mutagens, spontaneous 5–methylcytosine deamination, defective DNA mismatch repair, and reactive oxygen species. Our data also suggest that LLC is a lung cancer similar to human lung adenocarcinoma. This study lays a molecular basis for the more targeted application of LLC in preclinical research."
oncology,ZNF689 deficiency promotes intratumor heterogeneity and immunotherapy resistance in triple-negative breast cancer,2024-01-02,https://www.nature.com/articles/s41422-023-00909-w,"Triple-negative breast cancer (TNBC) is an aggressive disease characterized by remarkable intratumor heterogeneity (ITH), which poses therapeutic challenges. However, the clinical relevance and key determinant of ITH in TNBC are poorly understood. Here, we comprehensively characterized ITH levels using multi-omics data across our center’s cohort (n = 260), The Cancer Genome Atlas cohort (n = 134), and four immunotherapy-treated cohorts (n = 109). Our results revealed that high ITH was associated with poor patient survival and immunotherapy resistance. Importantly, we identified zinc finger protein 689 (ZNF689) deficiency as a crucial determinant of ITH formation. Mechanistically, the ZNF689–TRIM28 complex was found to directly bind to the promoter of long interspersed element-1 (LINE-1), inducing H3K9me3-mediated transcriptional silencing. ZNF689 deficiency reactivated LINE-1 retrotransposition to exacerbate genomic instability, which fostered ITH. Single-cell RNA sequencing, spatially resolved transcriptomics and flow cytometry analysis confirmed that ZNF689 deficiency-induced ITH inhibited antigen presentation and T-cell activation, conferring immunotherapy resistance. Pharmacological inhibition of LINE-1 significantly reduced ITH, enhanced antitumor immunity, and eventually sensitized ZNF689-deficient tumors to immunotherapy in vivo. Consistently, ZNF689 expression positively correlated with favorable prognosis and immunotherapy response in clinical samples. Altogether, our study uncovers a previously unrecognized mechanism underlying ZNF689 deficiency-induced ITH and suggests LINE-1 inhibition combined with immunotherapy as a novel treatment strategy for TNBC."
oncology,cGAS-STING pathway expression correlates with genomic instability and immune cell infiltration in breast cancer,2024-01-02,https://www.nature.com/articles/s41523-023-00609-z,"Genomic instability, as caused by oncogene-induced replication stress, can lead to the activation of inflammatory signaling, involving the cGAS-STING and JAK-STAT pathways. Inflammatory signaling has been associated with pro-tumorigenic features, but also with favorable response to treatment, including to immune checkpoint inhibition. In this study, we aim to explore relations between inflammatory signaling, markers of replication stress, and immune cell infiltration in breast cancer. Expression levels of cGAS-STING signaling components (STING, phospho-TBK1, and phospho-STAT1), replication stress markers (γH2AX and pRPA), replication stress-related proto-oncogenes (Cyclin E1 and c-Myc) and immune cell markers (CD20, CD4, and CD57) are determined immunohistochemically on primary breast cancer samples (n = 380). RNA-sequencing data from TCGA (n = 1082) and METABRIC (n = 1904) are used to calculate cGAS-STING scores. pTBK1, pSTAT1 expression and cGAS-STING pathway scores are all increased in triple-negative breast cancers compared to other subtypes. Expression of γH2AX, pRPA, Cyclin E1, c-Myc, and immune cell infiltration positively correlate with p-STAT1 expression (P < 0.001). Additionally, we observe significant positive associations between expression of pTBK1 and γH2AX, pRPA, c-Myc, and number of CD4+ cells and CD20+ cells. Also, cGAS-STING scores are correlated with genomic instability metrics, such as homologous recombination deficiency (P < 0.001) and tumor mutational burden (P < 0.01). Moreover, data from the I-SPY2 clinical trial (n = 71) confirms that higher cGAS-STING scores are observed in breast cancer patients who responded to immunotherapy combined with chemotherapy. In conclusion, the cGAS-STING pathway is highly expressed in TNBCs and is correlated with genomic instability and immune cell infiltration."
lymphoma,Blocking methionine catabolism induces senescence and confers vulnerability to GSK3 inhibition in liver cancer,2024-01-02,https://www.nature.com/articles/s43018-023-00671-3,"Availability of the essential amino acid methionine affects cellular metabolism and growth, and dietary methionine restriction has been implicated as a cancer therapeutic strategy. Nevertheless, how liver cancer cells respond to methionine deprivation and underlying mechanisms remain unclear. Here we find that human liver cancer cells undergo irreversible cell cycle arrest upon methionine deprivation in vitro. Blocking methionine adenosyl transferase 2A (MAT2A)-dependent methionine catabolism induces cell cycle arrest and DNA damage in liver cancer cells, resulting in cellular senescence. A pharmacological screen further identified GSK3 inhibitors as senolytics that selectively kill MAT2A-inhibited senescent liver cancer cells. Importantly, combined treatment with MAT2A and GSK3 inhibitors therapeutically blunts liver tumor growth in vitro and in vivo across multiple models. Together, methionine catabolism is essential for liver tumor growth, and its inhibition can be exploited as an improved pro-senescence strategy for combination with senolytic agents to treat liver cancer."
lymphoma,Development of a novel prediction model for differential diagnosis between spinal myxopapillary ependymoma and schwannoma,2024-01-02,https://www.nature.com/articles/s41598-023-50806-w,"Spinal myxopapillary ependymoma (MPE) and schwannoma represent clinically distinct intradural extramedullary tumors, albeit with shared and overlapping magnetic resonance imaging (MRI) characteristics. We aimed to identify significant MRI features that can differentiate between MPE and schwannoma and develop a novel prediction model using these features. In this study, 77 patients with MPE (n = 24) or schwannoma (n = 53) who underwent preoperative MRI and surgical removal between January 2012 and December 2022 were included. MRI features, including intratumoral T2 dark signals, subarachnoid hemorrhage (SAH), leptomeningeal seeding, and enhancement patterns, were analyzed. Logistic regression analysis was conducted to distinguish between MPE and schwannomas based on MRI parameters, and a prediction model was developed using significant MRI parameters. The model was validated internally using a stratified tenfold cross-validation. The area under the curve (AUC) was calculated based on the receiver operating characteristic curve analysis. MPEs had a significantly larger mean size (p = 0.0035), higher frequency of intratumoral T2 dark signals (p = 0.0021), associated SAH (p = 0.0377), and leptomeningeal seeding (p = 0.0377). Focal and diffuse heterogeneous enhancement patterns were significantly more common in MPEs (p = 0.0049 and 0.0038, respectively). Multivariable analyses showed that intratumoral T2 dark signal (p = 0.0439) and focal (p = 0.0029) and diffuse enhancement patterns (p = 0.0398) were independent factors. The prediction model showed an AUC of 0.9204 (95% CI 0.8532–0.9876) and the average AUC for internal validation was 0.9210 (95% CI 0.9160–0.9270). MRI provides useful data for differentiating spinal MPEs from schwannomas. The prediction model developed based on the MRI features demonstrated excellent discriminatory performance."
lymphoma,Distinct patterns of proteostasis network gene expression are associated with different prognoses in melanoma patients,2024-01-02,https://www.nature.com/articles/s41598-023-50640-0,"The proteostasis network (PN) is a collection of protein folding and degradation pathways that spans cellular compartments and acts to preserve the integrity of the proteome. The differential expression of PN genes is a hallmark of many cancers, and the inhibition of protein quality control factors is an effective way to slow cancer cell growth. However, little is known about how the expression of PN genes differs between patients and how this impacts survival outcomes. To address this, we applied unbiased hierarchical clustering to gene expression data obtained from primary and metastatic cutaneous melanoma (CM) samples and found that two distinct groups of individuals emerge across each sample type. These patient groups are distinguished by the differential expression of genes encoding ATP-dependent and ATP-independent chaperones, and proteasomal subunits. Differences in PN gene expression were associated with increased levels of the transcription factors, MEF2A, SP4, ZFX, CREB1 and ATF2, as well as markedly different survival outcomes. However, surprisingly, similar PN alterations in primary and metastatic samples were associated with discordant survival outcomes in patients. Our findings reveal that the expression of PN genes demarcates CM patients and highlights several new proteostasis sub-networks that could be targeted for more effective suppression of CM within specific individuals."
lymphoma,IL-10-expressing CAR T cells resist dysfunction and mediate durable clearance of solid tumors and metastases,2024-01-02,https://www.nature.com/articles/s41587-023-02060-8,"The success of chimeric antigen receptor (CAR) T cell therapy in treating several hematopoietic malignancies has been difficult to replicate in solid tumors, in part because of T cell exhaustion and eventually dysfunction. To counter T cell dysfunction in the tumor microenvironment, we metabolically armored CAR T cells by engineering them to secrete interleukin-10 (IL-10). We show that IL-10 CAR T cells preserve intact mitochondrial structure and function in the tumor microenvironment and increase oxidative phosphorylation in a mitochondrial pyruvate carrier-dependent manner. IL-10 secretion promoted proliferation and effector function of CAR T cells, leading to complete regression of established solid tumors and metastatic cancers across several cancer types in syngeneic and xenograft mouse models, including colon cancer, breast cancer, melanoma and pancreatic cancer. IL-10 CAR T cells also induced stem cell-like memory responses in lymphoid organs that imparted durable protection against tumor rechallenge. Our results establish a generalizable approach to counter CAR T cell dysfunction through metabolic armoring, leading to solid tumor eradication and long-lasting immune protection."
lymphoma,IL-12 reprograms CAR-expressing natural killer T cells to long-lived Th1-polarized cells with potent antitumor activity,2024-01-02,https://www.nature.com/articles/s41467-023-44310-y,"Human natural killer T cells (NKTs) are innate-like T lymphocytes increasingly used for cancer immunotherapy. Here we show that human NKTs expressing the pro-inflammatory cytokine interleukin-12 (IL-12) undergo extensive and sustained molecular and functional reprogramming. Specifically, IL-12 instructs and maintains a Th1-polarization program in NKTs in vivo without causing their functional exhaustion. Furthermore, using CD62L as a marker of memory cells in human NKTs, we observe that IL-12 maintains long-term CD62L-expressing memory NKTs in vivo. Notably, IL-12 initiates a de novo programming of memory NKTs in CD62L-negative NKTs indicating that human NKTs circulating in the peripheral blood possess an intrinsic differentiation hierarchy, and that IL-12 plays a role in promoting their differentiation to long-lived Th1-polarized memory cells. Human NKTs engineered to co-express a Chimeric Antigen Receptor (CAR) coupled with the expression of IL-12 show enhanced antitumor activity in leukemia and neuroblastoma tumor models, persist long-term in vivo and conserve the molecular signature driven by the IL-12 expression. Thus IL-12 reveals an intrinsic plasticity of peripheral human NKTs that may play a crucial role in the development of cell therapeutics."
lymphoma,Integrated whole transcriptome profiling revealed a convoluted circular RNA-based competing endogenous RNAs regulatory network in colorectal cancer,2024-01-02,https://www.nature.com/articles/s41598-023-50230-0,"Recently, it has been identified that circRNAs can act as miRNA sponge to regulate gene expression in various types of cancers, associating them with cancer initiation and progression. The present study aims to identify colorectal cancer-related circRNAs and the underpinning mechanisms of circRNA/miRNA/mRNA networks in the development and progress of Colorectal Cancer. Differentially expressed circRNAs, miRNAs, and mRNAs were identified in GEO microarray datasets using the Limma package of R. The analysis of differentially expressed circRNAs resulted in 23 upregulated and 31 downregulated circRNAs. CeRNAs networks were constructed by intersecting the results of predicted and experimentally validated databases, circbank and miRWalk, and by performing DEMs and DEGs analysis using Cytoscape. Next, functional enrichment analysis was performed for DEGs included in ceRNA networks. Followed by survival analysis, expression profile assessment using TCGA and GEO data, and ROC curve analysis we identified a ceRNA sub-networks that revealed the potential regulatory effect of hsa_circ_0001955 and hsa_circ_0071681 on survival-related genes, namely KLF4, MYC, CCNA2, RACGAP1, and CD44. Overall, we constructed a convoluted regulatory network and outlined its likely mechanisms of action in CRC, which may contribute to the development of more effective approaches for early diagnosis, prognosis, and treatment of CRC."
lymphoma,Integrative genotyping of cancer and immune phenotypes by long-read sequencing,2024-01-02,https://www.nature.com/articles/s41467-023-44137-7,"Single-cell transcriptomics has become the definitive method for classifying cell types and states, and can be augmented with genotype information to improve cell lineage identification. Due to constraints of short-read sequencing, current methods to detect natural genetic barcodes often require cumbersome primer panels and early commitment to targets. Here we devise a flexible long-read sequencing workflow and analysis pipeline, termed nanoranger, that starts from intermediate single-cell cDNA libraries to detect cell lineage-defining features, including single-nucleotide variants, fusion genes, isoforms, sequences of chimeric antigen and TCRs. Through systematic analysis of these classes of natural ‘barcodes’, we define the optimal targets for nanoranger, namely those loci close to the 5’ end of highly expressed genes with transcript lengths shorter than 4 kB. As proof-of-concept, we apply nanoranger to longitudinal tracking of subclones of acute myeloid leukemia (AML) and describe the heterogeneous isoform landscape of thousands of marrow-infiltrating immune cells. We propose that enhanced cellular genotyping using nanoranger can improve the tracking of single-cell tumor and immune cell co-evolution."
lymphoma,"LC–MS profiling, in vitro and in silico C-ABL kinase inhibitory approach to identify potential anticancer agents from Dalbergia sissoo leaves",2024-01-02,https://www.nature.com/articles/s41598-023-49995-1,"Belonging to the Fabaceae family, Dalbergia sissoo, a versatile plant, has gained prominence for its potent medicinal attributes, especially antipyretic, anti-inflammatory, and cardioprotective properties, as well as the use of its leaf juice in cancer treatment. Despite these recognized applications by natives and tribals, comprehensive insight into its biological activities and chemical composition remains limited. This study aimed to explore the cytotoxic potential of sequentially extracted leaf extracts from Dalbergia sissoo using various solvents, aiming to unveil the array of phytochemicals through LC–MS profiling. Among the extracts evaluated, the extract employing methanol:water extracting media (HN-2) appeared with the most remarkable results in both phytochemical diversity and biological activity. Furthermore, in vitro results of HN-2's in vitro anticancer efficacy were confirmed through in silico molecular docking and molecular dynamics simulation. These analyses demonstrated its ability to inhibit C-ABL kinase within leukemia K562 cells, directing that Dalbergia sissoo leaves serve as a bioactive agent reservoir. Consequently, this suggests that the Dalbergia sissoo plant is a potential source of bioactive compounds that can be used as a precursor for developing new cancer inhibitors, mainly targeting leukemia."
lymphoma,MAPS: pathologist-level cell type annotation from tissue images through machine learning,2024-01-02,https://www.nature.com/articles/s41467-023-44188-w,"Highly multiplexed protein imaging is emerging as a potent technique for analyzing protein distribution within cells and tissues in their native context. However, existing cell annotation methods utilizing high-plex spatial proteomics data are resource intensive and necessitate iterative expert input, thereby constraining their scalability and practicality for extensive datasets. We introduce MAPS (Machine learning for Analysis of Proteomics in Spatial biology), a machine learning approach facilitating rapid and precise cell type identification with human-level accuracy from spatial proteomics data. Validated on multiple in-house and publicly available MIBI and CODEX datasets, MAPS outperforms current annotation techniques in terms of speed and accuracy, achieving pathologist-level precision even for typically challenging cell types, including tumor cells of immune origin. By democratizing rapidly deployable and scalable machine learning annotation, MAPS holds significant potential to expedite advances in tissue biology and disease comprehension."
lymphoma,Ofatumumab as part of reduced intensity conditioning in high risk B-cell lymphoma patients: final long-term analysis from a prospective multicenter Phase-II Trial,2024-01-02,https://www.nature.com/articles/s41409-023-02171-5,"Curative potential of allogeneic transplantation (AlloSCT) in high-risk non-Hodgkin lymphoma (NHL) could be enhanced by the integration of Ofatumumab (OFA), a 2nd generation anti-CD20 moAb, due to an antitumor effect and a role over graft-versus-host disease (GVHD). In this phase II trial (NCT01613300), we investigated safety and effectiveness of OFA-based reduced intensity conditioning (RIC). High-risk B-cell NHL patients with chemorrefractory disease or post-autologous SCT relapse were eligible. OFA was added to a standard RIC regimen. Primary endpoint was grade 3-4 aGVHD rate, while secondary endpoints included CR and survival rates. Thirty-three patients were included (median age 51; diffuse large B-cell:68%, HLA-identical donor: 74%). No grade >2 OFA toxicity was observed. Acute GVHD affected 77% of patients (16% grade 3-4). Remarkably, GVHD achieved CR in 75% of patients after first-line treatment. Chronic GVHD, primarily mild or moderate, occurred in 54% of patients. NHL CR rate at day +100 was 81%. Relapses occurred in 7 patients after a median of 3 months. Causes of death were lymphoma progression (5), infections (10), and GVHD (2). At 24 months, progression-free and overall survival rates were 50.1 and 51.6% respectively. OFA-RIC regimen is safe and effective, though acute GVHD remains a significant complication. However, data suggest that OFA could mitigate its severity."
lymphoma,Pharmaceutical targeting of OTUB2 sensitizes tumors to cytotoxic T cells via degradation of PD-L1,2024-01-02,https://www.nature.com/articles/s41467-023-44466-7,"PD-1 is a co-inhibitory receptor expressed by CD8+ T cells which limits their cytotoxicity. PD-L1 expression on cancer cells contributes to immune evasion by cancers, thus, understanding the mechanisms that regulate PD-L1 protein levels in cancers is important. Here we identify tumor-cell-expressed otubain-2 (OTUB2) as a negative regulator of antitumor immunity, acting through the PD-1/PD-L1 axis in various human cancers. Mechanistically, OTUB2 directly interacts with PD-L1 to disrupt the ubiquitination and degradation of PD-L1 in the endoplasmic reticulum. Genetic deletion of OTUB2 markedly decreases the expression of PD-L1 proteins on the tumor cell surface, resulting in increased tumor cell sensitivity to CD8+ T-cell-mediated cytotoxicity. To underscore relevance in human patients, we observe a significant correlation between OTUB2 expression and PD-L1 abundance in human non-small cell lung cancer. An inhibitor of OTUB2, interfering with its deubiquitinase activity without disrupting the OTUB2-PD-L1 interaction, successfully reduces PD-L1 expression in tumor cells and suppressed tumor growth. Together, these results reveal the roles of OTUB2 in PD-L1 regulation and tumor evasion and lays down the proof of principle for OTUB2 targeting as therapeutic strategy for cancer treatment."
lymphoma,Structure-guided design of a selective inhibitor of the methyltransferase KMT9 with cellular activity,2024-01-02,https://www.nature.com/articles/s41467-023-44243-6,"Inhibition of epigenetic regulators by small molecules is an attractive strategy for cancer treatment. Recently, we characterised the role of lysine methyltransferase 9 (KMT9) in prostate, lung, and colon cancer. Our observation that the enzymatic activity was required for tumour cell proliferation identified KMT9 as a potential therapeutic target. Here, we report the development of a potent and selective KMT9 inhibitor (compound 4, KMI169) with cellular activity through structure-based drug design. KMI169 functions as a bi-substrate inhibitor targeting the SAM and substrate binding pockets of KMT9 and exhibits high potency, selectivity, and cellular target engagement. KMT9 inhibition selectively downregulates target genes involved in cell cycle regulation and impairs proliferation of tumours cells including castration- and enzalutamide-resistant prostate cancer cells. KMI169 represents a valuable tool to probe cellular KMT9 functions and paves the way for the development of clinical candidate inhibitors as therapeutic options to treat malignancies such as therapy-resistant prostate cancer."
lymphoma,Targeting HDACs for diffuse large B-cell lymphoma therapy,2024-01-02,https://www.nature.com/articles/s41598-023-50956-x,"Histone deacetylases (HDACs) are involved in tumorigenesis and progression, however, their role in diffuse large B-cell lymphoma (DLBCL) is not well understood. In this study, we examined the expression levels, mutations, and clinical significance of HDACs in DLBCL. Additionally, we investigated the therapeutic potential of Chidamide, a novel HDAC inhibitor, to provide scientific evidence for targeting HDACs in DLBCL patients. We extracted transcriptome data of DLBCLs––including 47 lymph node samples and 337 whole-blood-cell controls––from The Cancer Genome Atlas. Bioinformatic analyses of HDAC expression, mutation, and correlation with the clinical significance of DLBCL patients were performed with the Gene Expression Profiling Interactive Analysis, GENEMANIA, and web-based software including cBioPortal and WebGestalt. To examine the therapeutic effect of Chidamide, DLBCL cell lines (WSU-DLCL-2 and DB cells) were employed. Cell proliferation and apoptosis were analyzed with Cell Counting Kit-8 and flow cytometry assays. The impact of Chidamide treatment was also analyzed by RNA sequencing of treated DB cells. Western blot was used to explore the molecular mechanism of the cytotoxicity of Chidamide on DLBCL cell lines. The expression of some HDACs (HDAC1, 2, 3, 4, 6, 7, 8, and 9) were significantly higher in the lymph node samples of DLBCL than that in whole-blood-cell controls. Moreover, we found that the mutation rate of HDACs was also higher in DLBCL tissues, although the overall survival of DLBCL patients was not associated with HDAC expression. Chidamide was found to have a cytotoxic effect on DLBCL cells in a dose-dependent manner, while transcriptome analysis and western blot revealed that using it for treatment impacted several biological processes, including PI3K/AKT signaling, mTOR signaling, the cell cycle, and apoptosis pathways. Alterations of HDAC genes, including enhanced expression and mutations, are positively related to DLBCL. Targeting HDACs with specific inhibitors such as Chidamide may represent a potential therapeutic approach for DLBCL patients."
lymphoma,The ALT pathway generates telomere fusions that can be detected in the blood of cancer patients,2024-01-02,https://www.nature.com/articles/s41467-023-44287-8,"Telomere fusions (TFs) can trigger the accumulation of oncogenic alterations leading to malignant transformation and drug resistance. Despite their relevance in tumour evolution, our understanding of the patterns and consequences of TFs in human cancers remains limited. Here, we characterize the rates and spectrum of somatic TFs across >30 cancer types using whole-genome sequencing data. TFs are pervasive in human tumours with rates varying markedly across and within cancer types. In addition to end-to-end fusions, we find patterns of TFs that we mechanistically link to the activity of the alternative lengthening of telomeres (ALT) pathway. We show that TFs can be detected in the blood of cancer patients, which enables cancer detection with high specificity and sensitivity even for early-stage tumours and cancers of high unmet clinical need. Overall, we report a genomic footprint that enables characterization of the telomere maintenance mechanism of tumours and liquid biopsy analysis."
lymphoma,Bacteria and bacteriophage consortia are associated with protective intestinal metabolites in patients receiving stem cell transplantation,2024-01-03,https://www.nature.com/articles/s43018-023-00669-x,"The microbiome is a predictor of clinical outcome in patients receiving allogeneic hematopoietic stem cell transplantation (allo-SCT). Microbiota-derived metabolites can modulate these outcomes. How bacteria, fungi and viruses contribute to the production of intestinal metabolites is still unclear. We combined amplicon sequencing, viral metagenomics and targeted metabolomics from stool samples of patients receiving allo-SCT (n = 78) and uncovered a microbiome signature of Lachnospiraceae and Oscillospiraceae and their associated bacteriophages, correlating with the production of immunomodulatory metabolites (IMMs). Moreover, we established the IMM risk index (IMM-RI), which was associated with improved survival and reduced relapse. A high abundance of short-chain fatty acid-biosynthesis pathways, specifically butyric acid via butyryl-coenzyme A (CoA):acetate CoA-transferase (BCoAT, which catalyzes EC 2.8.3.8) was detected in IMM-RI low-risk patients, and virome genome assembly identified two bacteriophages encoding BCoAT as an auxiliary metabolic gene. In conclusion, our study identifies a microbiome signature associated with protective IMMs and provides a rationale for considering metabolite-producing consortia and metabolite formulations as microbiome-based therapies."
lymphoma,Colorectal cancer with low SLC35A3 is associated with immune infiltrates and poor prognosis,2024-01-03,https://www.nature.com/articles/s41598-023-51028-w,"The expression level of SLC35A3 is associated with the prognosis of many cancers, but its role in colorectal cancer (CRC) is unclear. The purpose of our study was to elucidate the role of SLC35A3 in CRC. The expression levels of SLC35A3 in CRC were evaluated through tumor immune resource assessment (TIMER), The Cancer Genome Atlas (TCGA), Gene Expression Omnibus (GEO), International Cancer Genome Consortium (ICGC), Human Protein Atlas (HPA), qRT-PCR, and immunohistochemical evaluation. TCGA, GEO, and ICGC databases were used to analyze the diagnostic and prognostic value of SLC35A3 in CRC. A overall survival (OS) model was constructed and validated based on the expression level of SLC35A3 and multivariable analysis results. The cBioPortal tool was used to analyze SLC35A3 mutation in CRC. The UALCAN tool was used to analyze the promoter methylation level of SLC35A3 in colorectal cancer. In addition, the role of SLC35A3 in CRC was determined through GO analysis, KEGG analysis, gene set enrichment analysis (GSEA), immune infiltration analysis, and immune checkpoint correlation analysis. In vitro experiments validated the function of SLC35A3 in colorectal cancer cells. Compared with adjacent normal tissues and colonic epithelial cells, the expression of SLC35A3 was decreased in CRC tissues and CRC cell lines. Low expression of SLC35A3 was associated with N stage, pathological stage, and lymphatic infiltration, and it was unfavorable for OS, disease-specific survival (DSS), recurrence-free survival (RFS), and post-progression survival (PPS). According to the Receiver Operating Characteristic (ROC) analysis, SLC35A3 is a potential important diagnostic biomarker for CRC patients. The nomograph based on the expression level of SLC35A3 showed a better predictive model for OS than single prognostic factors and TNM staging. SLC35A3 has multiple types of mutations in CRC, and its promoter methylation level is significantly decreased. GO and KEGG analysis indicated that SLC35A3 may be involved in transmembrane transport protein activity, cell communication, and interaction with neurotransmitter receptors. GSEA revealed that SLC35A3 may be involved in energy metabolism, DNA repair, and cancer pathways. In addition, SLC35A3 was closely related to immune cell infiltration and immune checkpoint expression. Immunohistochemistry confirmed the positive correlation between SLC35A3 and helper T cell infiltration. In vitro experiments showed that overexpression of SLC35A3 inhibited the proliferation and invasion capability of colorectal cancer cells and promoted apoptosis. The results of this study indicate that decreased expression of SLC35A3 is closely associated with poor prognosis and immune cell infiltration in colorectal cancer, and it can serve as a promising independent prognostic biomarker and potential therapeutic target."
lymphoma,GIMAP5 deficiency reveals a mammalian ceramide-driven longevity assurance pathway,2024-01-03,https://www.nature.com/articles/s41590-023-01691-y,"Preserving cells in a functional, non-senescent state is a major goal for extending human healthspans. Model organisms reveal that longevity and senescence are genetically controlled, but how genes control longevity in different mammalian tissues is unknown. Here, we report a new human genetic disease that causes cell senescence, liver and immune dysfunction, and early mortality that results from deficiency of GIMAP5, an evolutionarily conserved GTPase selectively expressed in lymphocytes and endothelial cells. We show that GIMAP5 restricts the pathological accumulation of long-chain ceramides (CERs), thereby regulating longevity. GIMAP5 controls CER abundance by interacting with protein kinase CK2 (CK2), attenuating its ability to activate CER synthases. Inhibition of CK2 and CER synthase rescues GIMAP5-deficient T cells by preventing CER overaccumulation and cell deterioration. Thus, GIMAP5 controls longevity assurance pathways crucial for immune function and healthspan in mammals."
lymphoma,Group I pharmaceuticals of IARC and associated cancer risks: systematic review and meta-analysis,2024-01-03,https://www.nature.com/articles/s41598-023-50602-6,"We aimed to summarize the cancer risk among patients with indication of group I pharmaceuticals as stated in monographs presented by the International Agency for Research on Cancer working groups. Following the PRISMA guidelines, a comprehensive literature search was conducted using the PubMed database. Pharmaceuticals with few studies on cancer risk were identified in systematic reviews; those with two or more studies were subjected to meta-analysis. For the meta-analysis, a random-effects model was used to calculate the summary relative risks (SRRs) and 95% confidence intervals (95% CIs). Heterogeneity across studies was presented using the Higgins I square value from Cochran’s Q test. Among the 12 group I pharmaceuticals selected, three involved a single study [etoposide, thiotepa, and mustargen + oncovin + procarbazine + prednisone (MOPP)], seven had two or more studies [busulfan, cyclosporine, azathioprine, cyclophosphamide, methoxsalen + ultraviolet (UV) radiation therapy, melphalan, and chlorambucil], and two did not have any studies [etoposide + bleomycin + cisplatin and treosulfan]. Cyclosporine and azathioprine reported increased skin cancer risk (SRR = 1.32, 95% CI 1.07–1.62; SRR = 1.56, 95% CI 1.25–1.93) compared to non-use. Cyclophosphamide increased bladder and hematologic cancer risk (SRR = 2.87, 95% CI 1.32–6.23; SRR = 2.43, 95% CI 1.65–3.58). Busulfan increased hematologic cancer risk (SRR = 6.71, 95% CI 2.49–18.08); melphalan was associated with hematologic cancer (SRR = 4.43, 95% CI 1.30–15.15). In the systematic review, methoxsalen + UV and MOPP were associated with an increased risk of skin and lung cancer, respectively. Our results can enhance persistent surveillance of group I pharmaceutical use, establish novel clinical strategies for patients with indications, and provide evidence for re-categorizing current group I pharmaceuticals into other groups."
